date,hour,temperature,humidity,pressure,weather
2015-01-29,22,5.8,92,101.93,
2015-01-29,23,6.0,93,101.91,
2015-01-29,24,5.3,92,101.93,
2015-01-30,01,5.4,89,101.92,
2015-01-30,02,5.7,87,101.93,
2015-01-30,03,5.9,83,101.93,
2015-01-30,04,3.9,87,101.93,
2015-01-30,05,3.6,92,101.91,
2015-01-30,06,4.5,91,101.91,
2015-01-30,07,3.1,89,101.89,
2015-01-30,08,3.1,90,101.88,
2015-01-30,09,2.1,93,101.93,
2015-01-30,10,4.4,94,101.93,
2015-01-30,11,6.9,89,101.93,
2015-01-30,12,7.7,82,101.94,
2015-01-30,13,9.2,75,101.88,
2015-01-30,14,9.3,72,101.78,
2015-01-30,15,9.2,73,101.80,
2015-01-30,16,8.7,74,101.79,
2015-01-30,17,8.7,73,101.77,
2015-01-30,18,7.8,83,101.76,
2015-01-30,19,6.9,87,101.75,
2015-01-30,20,5.1,89,101.73,
2015-01-30,21,3.7,92,101.71,
2015-01-30,22,3.6,93,101.71,
2015-01-30,23,5.4,94,101.72,
2015-01-30,24,5.7,94,101.77,
2015-01-31,01,5.1,94,101.76,
2015-01-31,02,5.0,95,101.77,
2015-01-31,03,5.1,95,101.78,
2015-01-31,04,4.9,95,101.76,
2015-01-31,05,4.9,95,101.74,
2015-01-31,06,4.8,95,101.77,
2015-01-31,07,4.9,95,101.72,
2015-01-31,08,4.8,95,101.74,
2015-01-31,09,5.1,95,101.75,
2015-01-31,10,5.2,95,101.73,
2015-01-31,11,5.6,93,101.72,
2015-01-31,12,5.8,89,101.65,
2015-01-31,13,6.3,87,101.62,
2015-01-31,14,6.8,85,101.55,
2015-01-31,15,7.0,83,101.49,
2015-01-31,16,7.1,82,101.46,
2015-01-31,17,7.1,81,101.48,
2015-01-31,18,6.9,87,101.46,
2015-01-31,19,6.9,89,101.48,
2015-01-31,20,6.8,89,101.43,
2015-01-31,21,6.5,90,101.33,
2015-01-31,22,6.2,93,101.32,
2015-01-31,23,6.2,93,101.31,
2015-01-31,24,6.1,93,101.26,
2015-02-01,01,6.2,91,101.22,
2015-02-01,02,6.4,89,101.13,
2015-02-01,03,6.7,86,101.10,
2015-02-01,04,6.7,81,101.06,
2015-02-01,05,6.9,75,101.03,
2015-02-01,06,6.7,82,100.94,
2015-02-01,07,6.7,87,100.90,
2015-02-01,08,6.6,87,100.85,
2015-02-01,09,6.6,90,100.78,
2015-02-01,10,7.0,88,100.77,
2015-02-01,11,7.5,85,100.73,
2015-02-01,12,7.2,86,100.78,
2015-02-01,13,7.8,89,100.77,
2015-02-01,14,7.4,90,100.82,
2015-02-01,15,7.9,91,100.79,
2015-02-01,16,8.3,88,100.84,
2015-02-01,17,8.4,86,100.85,
2015-02-01,18,7.1,90,100.94,
2015-02-01,19,6.7,92,100.94,
2015-02-01,20,6.1,93,100.98,
2015-02-01,21,6.2,94,101.01,
2015-02-01,22,6.2,94,101.02,
2015-02-01,23,6.1,94,101.05,
2015-02-01,24,5.9,95,101.10,
2015-02-02,01,7.6,95,101.03,
2015-02-02,02,7.8,95,100.95,
2015-02-02,03,7.9,95,100.91,
2015-02-02,04,7.8,95,100.83,
2015-02-02,05,8.0,95,100.88,
2015-02-02,06,7.7,95,100.72,
2015-02-02,07,7.4,94,100.60,
2015-02-02,08,6.9,94,100.51,
2015-02-02,09,7.1,94,100.45,
2015-02-02,10,7.4,94,100.37,
2015-02-02,11,7.7,94,100.32,
2015-02-02,12,7.6,93,100.31,
2015-02-02,13,7.7,92,100.26,
2015-02-02,14,8.1,86,100.28,
2015-02-02,15,8.6,87,100.31,
2015-02-02,16,8.2,87,100.38,
2015-02-02,17,7.6,91,100.49,
2015-02-02,18,7.9,93,100.58,
2015-02-02,19,9.3,82,100.60,
2015-02-02,20,9.3,81,100.72,
2015-02-02,21,9.2,80,100.77,
2015-02-02,22,8.8,81,100.80,
2015-02-02,23,8.0,84,100.87,
2015-02-02,24,8.7,79,100.92,
2015-02-03,01,8.3,84,100.99,
2015-02-03,02,8.1,85,100.97,
2015-02-03,03,8.0,89,100.98,
2015-02-03,04,8.2,92,100.97,
2015-02-03,05,7.9,93,100.92,
2015-02-03,06,7.4,93,100.91,
2015-02-03,07,7.3,93,100.89,
2015-02-03,08,6.5,94,100.91,
2015-02-03,09,7.1,94,100.93,
2015-02-03,10,7.9,94,100.97,
2015-02-03,19,7.9,95,101.21,
2015-02-03,20,8.0,94,101.24,
2015-02-03,21,7.0,94,101.23,
2015-02-03,22,7.5,94,101.24,
2015-02-03,23,7.8,94,101.22,
2015-02-03,24,7.8,95,101.20,
2015-02-04,01,7.8,96,101.17,
2015-02-04,02,7.7,96,101.16,
2015-02-04,03,7.7,97,101.14,
2015-02-04,04,7.6,98,101.11,
2015-02-04,05,7.7,98,101.04,
2015-02-04,06,7.7,98,101.01,
2015-02-04,07,7.5,96,100.95,
2015-02-04,08,7.3,95,100.90,
2015-02-04,09,7.1,93,100.86,
2015-02-04,10,7.2,92,100.85,
2015-02-04,11,7.4,94,100.81,
2015-02-04,12,7.6,91,100.80,
2015-02-04,13,7.5,94,100.73,
2015-02-04,14,7.0,94,100.63,
2015-02-04,15,7.7,92,100.57,
2015-02-04,16,7.5,90,100.47,
2015-02-04,17,7.6,91,100.42,
2015-02-04,18,7.0,94,100.35,
2015-02-04,19,6.9,96,100.29,
2015-02-04,20,6.9,95,100.26,
2015-02-04,21,7.0,94,100.20,
2015-02-04,22,7.0,95,100.14,
2015-02-04,23,7.4,96,100.05,
2015-02-04,24,7.9,98,99.94,
2015-02-05,01,8.4,98,99.82,
2015-02-05,02,8.3,97,99.71,
2015-02-05,03,8.3,97,99.57,
2015-02-05,04,8.3,96,99.45,
2015-02-05,05,8.3,95,99.31,
2015-02-05,06,8.6,94,99.11,
2015-02-05,07,8.8,96,98.99,
2015-02-05,10,9.3,96,99.01,
2015-02-05,11,11.1,88,99.08,
2015-02-05,12,11.5,85,99.15,
2015-02-05,13,11.6,84,99.14,
2015-02-05,14,11.1,90,99.15,
2015-02-05,15,10.1,93,99.08,
2015-02-05,16,10.3,96,98.96,
2015-02-05,17,10.0,97,98.85,
2015-02-05,18,9.7,97,98.82,
2015-02-05,19,10.0,98,98.79,
2015-02-05,20,9.7,98,98.74,
2015-02-05,21,9.9,98,98.63,
2015-02-05,22,9.8,98,98.54,
2015-02-05,23,9.8,98,98.50,
2015-02-05,24,9.9,98,98.47,
2015-02-06,01,10.2,98,98.48,
2015-02-06,02,10.2,98,98.42,
2015-02-06,03,9.8,98,98.44,
2015-02-06,04,9.6,98,98.42,
2015-02-06,05,9.3,98,98.32,
2015-02-06,06,9.9,99,98.27,
2015-02-06,07,10.2,98,98.21,
2015-02-06,08,10.3,98,98.17,
2015-02-06,09,10.6,97,98.21,
2015-02-06,10,10.8,98,98.30,
2015-02-06,11,11.0,98,98.31,
2015-02-06,12,11.2,98,98.33,
2015-02-06,13,11.7,97,98.34,
2015-02-06,14,11.7,96,98.36,
2015-02-06,15,12.3,95,98.40,
2015-02-06,16,13.6,85,98.48,
2015-02-06,17,11.7,87,98.58,
2015-02-06,18,10.5,91,98.62,
2015-02-06,19,9.9,94,98.63,
2015-02-06,20,10.0,95,98.64,
2015-02-06,21,10.6,90,98.67,
2015-02-06,22,10.0,94,98.72,
2015-02-06,23,10.0,96,98.80,
2015-02-06,24,9.3,97,98.73,
2015-02-07,01,7.9,97,98.70,
2015-02-07,02,7.8,98,98.65,
2015-02-07,03,7.9,98,98.62,
2015-02-07,04,8.8,99,98.57,
2015-02-07,05,8.7,98,98.55,
2015-02-07,06,8.9,98,98.55,
2015-02-07,07,9.0,98,98.61,
2015-02-07,08,9.3,98,98.64,
2015-02-07,09,9.2,98,98.71,
2015-02-07,10,9.1,98,98.77,
2015-02-07,11,9.3,98,98.88,
2015-02-07,12,10.1,98,99.03,
2015-02-07,13,10.5,93,99.17,
2015-02-07,14,11.5,87,99.28,
2015-02-07,15,12.9,81,99.46,
2015-02-07,16,11.1,86,99.59,
2015-02-07,17,10.8,86,99.64,
2015-02-07,18,10.4,90,99.70,
2015-02-07,19,9.8,95,99.77,
2015-02-07,20,9.5,97,99.83,
2015-02-07,21,9.5,97,99.88,
2015-02-07,22,9.2,98,99.92,
2015-02-07,23,8.9,98,99.97,
2015-02-07,24,9.0,98,100.07,
2015-02-08,01,8.8,98,100.16,
2015-02-08,02,8.4,98,100.22,
2015-02-08,03,8.4,98,100.31,
2015-02-08,04,8.7,99,100.40,
2015-02-08,05,8.0,98,100.43,
2015-02-08,06,7.9,99,100.46,
2015-02-08,07,8.0,99,100.50,
2015-02-08,08,8.6,99,100.54,
2015-02-08,09,8.9,97,100.54,
2015-02-08,10,9.1,96,100.53,
2015-02-08,11,9.7,94,100.55,
2015-02-08,12,11.1,84,100.54,
2015-02-08,13,10.8,86,100.47,
2015-02-08,14,11.8,78,100.39,
2015-02-08,15,12.0,75,100.28,
2015-02-08,16,11.8,78,100.14,
2015-02-08,17,11.1,80,100.04,
2015-02-08,18,11.3,78,99.91,
2015-02-08,19,11.1,78,99.78,
2015-02-08,20,10.7,80,99.76,
2015-02-08,21,10.5,83,99.67,
2015-02-08,22,10.5,82,99.63,
2015-02-08,23,9.5,92,99.62,
2015-02-08,24,9.7,91,99.60,
2015-02-09,01,9.2,94,99.66,
2015-02-09,02,9.5,95,99.62,
2015-02-09,03,8.9,97,99.63,
2015-02-09,04,9.0,97,99.57,
2015-02-09,05,8.9,97,99.55,
2015-02-09,06,8.7,98,99.49,
2015-02-09,07,8.7,98,99.50,
2015-02-09,08,8.7,97,99.54,
2015-02-09,09,8.8,96,99.61,
2015-02-09,10,9.1,97,99.68,
2015-02-09,11,9.3,95,99.75,
2015-02-09,12,9.4,96,99.83,
2015-02-09,13,9.9,94,99.87,
2015-02-09,14,9.6,94,99.90,
2015-02-09,15,9.5,94,99.96,
2015-02-09,16,9.3,96,100.03,
2015-02-09,17,9.5,95,100.13,
2015-02-09,18,9.2,95,100.19,
2015-02-09,19,9.0,97,100.29,
2015-02-09,20,9.0,97,100.41,
2015-02-09,21,9.0,97,100.48,
2015-02-09,22,8.9,98,100.52,
2015-02-09,23,9.0,98,100.64,
2015-02-09,24,9.1,98,100.71,
2015-02-10,01,9.3,98,100.79,
2015-02-10,02,9.3,98,100.90,
2015-02-10,03,9.3,98,101.01,
2015-02-10,04,9.6,98,101.07,
2015-02-10,05,9.6,97,101.08,
2015-02-10,06,9.2,96,101.19,
2015-02-10,07,9.8,94,101.29,
2015-02-10,08,9.6,93,101.39,
2015-02-10,09,9.6,86,101.46,
2015-02-10,10,9.9,83,101.52,
2015-02-10,11,10.7,78,101.63,
2015-02-10,12,11.8,72,101.69,
2015-02-10,13,13.2,61,101.74,
2015-02-10,14,12.9,61,101.75,
2015-02-10,15,12.4,65,101.79,
2015-02-10,16,12.0,69,101.78,
2015-02-10,17,12.0,71,101.80,
2015-02-10,18,9.8,84,101.76,
2015-02-10,19,9.3,88,101.79,
2015-02-10,20,8.4,93,101.78,
2015-02-10,21,7.2,95,101.77,
2015-02-10,22,7.1,97,101.77,
2015-02-10,23,7.5,97,101.70,
2015-02-10,24,7.7,98,101.74,
2015-02-11,01,8.2,97,101.71,
2015-02-11,02,7.1,97,101.72,
2015-02-11,03,7.2,98,101.63,
2015-02-11,04,7.1,97,101.58,
2015-02-11,05,7.9,98,101.58,
2015-02-11,06,8.0,97,101.60,
2015-02-11,07,8.0,96,101.56,
2015-02-11,08,7.7,97,101.46,
2015-02-11,09,7.9,97,101.47,
2015-02-11,10,8.4,96,101.50,
2015-02-11,11,8.8,93,101.51,
2015-02-11,12,8.8,93,101.45,
2015-02-11,13,9.3,90,101.48,
2015-02-11,14,9.9,87,101.38,
2015-02-11,15,10.4,84,101.40,
2015-02-11,16,10.4,83,101.35,
2015-02-11,17,10.3,84,101.44,
2015-02-11,18,9.8,87,101.39,
2015-02-11,19,8.6,92,101.38,
2015-02-11,20,8.4,92,101.43,
2015-02-11,21,8.2,93,101.41,
2015-02-11,22,7.9,93,101.45,
2015-02-11,23,8.0,93,101.48,
2015-02-11,24,7.6,95,101.53,
2015-02-12,01,7.6,96,101.55,
2015-02-12,02,7.6,97,101.55,
2015-02-12,03,7.9,97,101.54,
2015-02-12,04,7.7,98,101.49,
2015-02-12,05,7.7,98,101.46,
2015-02-12,06,8.0,98,101.48,
2015-02-12,07,8.1,98,101.51,
2015-02-12,08,8.2,98,101.53,
2015-02-12,09,8.4,97,101.50,
2015-02-12,10,8.8,97,101.55,
2015-02-12,11,8.8,97,101.57,
2015-02-12,12,9.1,98,101.63,
2015-02-12,13,9.2,97,101.64,
2015-02-12,14,9.2,96,101.62,
2015-02-12,15,9.1,96,101.68,
2015-02-12,16,9.0,97,101.70,
2015-02-12,17,9.0,97,101.72,
2015-02-12,18,9.0,98,101.74,
2015-02-12,19,9.1,98,101.79,
2015-02-12,20,9.0,98,101.79,
2015-02-12,21,8.9,99,101.77,
2015-02-12,22,8.9,98,101.75,
2015-02-12,23,9.0,98,101.77,
2015-02-12,24,9.2,97,101.77,
2015-02-13,01,9.3,97,101.75,
2015-02-13,02,9.4,96,101.74,
2015-02-13,03,9.4,96,101.71,
2015-02-13,04,9.4,95,101.64,
2015-02-13,05,9.3,95,101.57,
2015-02-13,06,9.2,95,101.54,
2015-02-13,07,9.1,95,101.46,
2015-02-13,08,9.4,94,101.42,
2015-02-13,09,9.6,92,101.42,
2015-02-13,10,10.3,90,101.47,
2015-02-13,11,11.1,87,101.47,
2015-02-13,12,12.0,83,101.44,
2015-02-13,13,12.0,81,101.36,
2015-02-13,14,14.0,70,101.28,
2015-02-13,15,11.8,84,101.22,
2015-02-13,16,11.4,86,101.17,
2015-02-13,17,11.4,86,101.27,
2015-02-13,18,11.5,90,101.26,
2015-02-13,19,10.3,93,101.30,
2015-02-13,20,10.5,91,101.43,
2015-02-13,21,10.1,95,101.48,
2015-02-13,22,9.6,97,101.45,
2015-02-13,23,9.7,97,101.54,
2015-02-13,24,9.8,97,101.57,
2015-02-14,01,10.1,97,101.61,
2015-02-14,02,9.6,96,101.65,
2015-02-14,03,7.9,97,101.69,
2015-02-14,04,7.5,98,101.75,
2015-02-14,05,8.0,98,101.77,
2015-02-14,06,8.0,99,101.85,
2015-02-14,07,8.2,98,101.89,
2015-02-14,08,8.5,97,101.92,
2015-02-14,09,8.2,96,101.98,
2015-02-14,10,8.2,97,102.06,
2015-02-14,11,9.2,95,102.11,
2015-02-14,12,10.0,93,102.19,
2015-02-14,13,10.9,87,102.18,
2015-02-14,14,10.4,85,102.20,
2015-02-14,15,10.7,85,102.19,
2015-02-14,16,11.7,71,102.19,
2015-02-14,17,11.3,70,102.21,
2015-02-14,18,10.0,81,102.23,
2015-02-14,19,7.5,92,102.23,
2015-02-14,20,6.0,96,102.31,
2015-02-14,21,7.0,98,102.33,
2015-02-14,22,5.6,97,102.35,
2015-02-14,23,5.6,98,102.40,
2015-02-14,24,5.0,98,102.42,
2015-02-15,01,6.0,99,102.42,
2015-02-15,02,6.2,97,102.43,
2015-02-15,03,5.7,97,102.52,
2015-02-15,04,3.7,97,102.46,
2015-02-15,05,4.1,98,102.47,
2015-02-15,06,4.3,98,102.47,
2015-02-15,07,4.9,98,102.48,
2015-02-15,08,5.5,96,102.45,
2015-02-15,09,5.9,95,102.43,
2015-02-15,10,7.3,90,102.43,
2015-02-15,11,7.6,89,102.43,
2015-02-15,12,7.9,89,102.40,
2015-02-15,13,8.9,82,102.35,
2015-02-15,14,9.1,81,102.28,
2015-02-15,15,9.4,78,102.19,
2015-02-15,16,9.7,77,102.13,
2015-02-15,17,9.3,79,102.10,
2015-02-15,18,8.4,83,102.04,
2015-02-15,19,7.5,88,102.05,
2015-02-15,20,6.5,92,102.06,
2015-02-15,21,5.5,95,102.06,
2015-02-15,22,5.9,93,102.04,
2015-02-15,23,3.9,95,102.07,
2015-02-15,24,6.3,91,102.04,
2015-02-16,01,5.2,95,102.07,
2015-02-16,02,6.8,82,102.06,
2015-02-16,03,6.8,82,102.07,
2015-02-16,04,7.2,78,102.08,
2015-02-16,05,7.8,74,102.06,
2015-02-16,06,7.6,71,102.09,
2015-02-16,07,7.7,69,102.07,
2015-02-16,08,7.9,67,102.05,
2015-02-16,09,7.4,69,102.04,
2015-02-16,10,8.7,65,102.05,
2015-02-16,11,9.7,59,102.03,
2015-02-16,12,10.4,59,102.02,
2015-02-16,13,10.6,57,102.04,
2015-02-16,14,11.5,53,101.99,
2015-02-16,15,11.5,54,101.97,
2015-02-16,16,11.1,55,101.93,
2015-02-16,17,10.6,57,101.90,
2015-02-16,18,10.1,60,101.87,
2015-02-16,19,8.9,69,101.82,
2015-02-16,20,8.8,71,101.80,
2015-02-16,21,8.9,61,101.79,
2015-02-16,22,8.5,65,101.80,
2015-02-16,23,8.4,67,101.82,
2015-02-16,24,8.3,68,101.80,
2015-02-17,01,8.4,64,101.76,
2015-02-17,02,8.1,65,101.75,
2015-02-17,03,8.3,60,101.71,
2015-02-17,04,8.0,62,101.69,
2015-02-17,05,7.2,70,101.65,
2015-02-17,06,7.1,70,101.65,
2015-02-17,07,7.4,63,101.63,
2015-02-17,08,7.0,65,101.61,
2015-02-17,09,7.1,65,101.61,
2015-02-17,10,9.0,57,101.60,
2015-02-17,11,9.8,50,101.59,
2015-02-17,12,10.0,55,101.59,
2015-02-17,13,10.9,54,101.54,
2015-02-17,14,11.3,48,101.48,
2015-02-17,15,11.8,49,101.43,
2015-02-17,16,11.8,47,101.36,
2015-02-17,17,11.2,43,101.32,
2015-02-17,18,10.2,50,101.28,
2015-02-17,19,8.7,61,101.26,
2015-02-17,20,8.2,67,101.26,
2015-02-17,21,7.5,75,101.22,
2015-02-17,22,7.1,78,101.27,
2015-02-17,23,5.2,87,101.28,
2015-02-17,24,6.8,85,101.27,
2015-02-18,01,6.5,82,101.25,
2015-02-18,02,6.5,75,101.28,
2015-02-18,03,6.3,73,101.28,
2015-02-18,04,4.5,85,101.28,
2015-02-18,05,3.8,90,101.28,
2015-02-18,06,3.0,93,101.30,
2015-02-18,07,3.4,94,101.29,
2015-02-18,08,3.2,95,101.37,
2015-02-18,09,5.2,93,101.36,
2015-02-18,10,6.9,96,101.41,
2015-02-18,11,9.2,81,101.44,
2015-02-18,12,10.4,77,101.51,
2015-02-18,13,10.5,72,101.51,
2015-02-18,14,10.4,65,101.55,
2015-02-18,15,11.5,58,101.55,
2015-02-18,16,11.5,64,101.56,
2015-02-18,17,10.3,70,101.59,
2015-02-18,18,9.9,76,101.59,
2015-02-18,19,9.6,80,101.62,
2015-02-18,20,9.7,82,101.63,
2015-02-18,21,8.2,87,101.63,
2015-02-18,22,8.0,90,101.66,
2015-02-18,23,8.3,90,101.69,
2015-02-18,24,8.1,85,101.71,
2015-02-19,01,6.5,90,101.69,
2015-02-19,02,6.5,92,101.71,
2015-02-19,03,8.4,88,101.72,
2015-02-19,04,8.5,89,101.70,
2015-02-19,05,7.2,92,101.70,
2015-02-19,06,8.1,90,101.68,
2015-02-19,07,8.2,90,101.67,
2015-02-19,08,8.7,90,101.65,
2015-02-19,09,8.7,94,101.66,
2015-02-19,10,8.9,97,101.66,
2015-02-19,11,8.9,97,101.69,
2015-02-19,12,9.0,97,101.73,
2015-02-19,13,9.4,96,101.72,
2015-02-19,14,9.6,94,101.65,
2015-02-19,15,9.0,96,101.61,
2015-02-19,16,9.0,96,101.58,
2015-02-19,17,9.0,95,101.58,
2015-02-19,18,9.0,95,101.57,
2015-02-19,19,8.7,96,101.56,
2015-02-19,20,8.7,96,101.58,
2015-02-19,21,8.2,97,101.61,
2015-02-19,22,7.1,97,101.62,
2015-02-19,23,7.1,98,101.62,
2015-02-19,24,7.3,98,101.65,
2015-02-20,01,8.0,98,101.68,
2015-02-20,02,7.9,98,101.72,
2015-02-20,03,7.4,98,101.71,
2015-02-20,04,7.6,98,101.76,
2015-02-20,05,7.1,98,101.74,
2015-02-20,06,7.3,98,101.73,
2015-02-20,07,6.8,98,101.74,
2015-02-20,08,7.2,98,101.76,
2015-02-20,09,7.6,98,101.79,
2015-02-20,10,8.6,94,101.78,
2015-02-20,11,10.3,80,101.80,
2015-02-20,12,9.2,88,101.79,
2015-02-20,13,9.3,88,101.81,
2015-02-20,14,9.4,83,101.76,
2015-02-20,15,9.1,84,101.77,
2015-02-20,16,8.9,84,101.76,
2015-02-20,17,9.6,80,101.72,
2015-02-20,18,8.7,86,101.70,
2015-02-20,19,6.7,93,101.70,
2015-02-20,20,6.9,97,101.71,
2015-02-20,21,7.1,97,101.73,
2015-02-20,22,7.5,89,101.74,
2015-02-20,23,7.7,86,101.76,
2015-02-20,24,7.7,85,101.77,
2015-02-21,01,7.4,88,101.78,
2015-02-21,02,7.2,90,101.81,
2015-02-21,03,6.6,91,101.86,
2015-02-21,04,6.3,88,101.87,
2015-02-21,05,6.0,85,101.85,
2015-02-21,06,5.5,85,101.90,
2015-02-21,07,5.3,86,101.92,
2015-02-21,08,5.2,85,101.95,
2015-02-21,09,5.5,84,102.02,
2015-02-21,10,7.7,76,102.10,
2015-02-21,11,8.9,72,102.15,
2015-02-21,12,10.5,68,102.19,
2015-02-21,13,10.7,60,102.21,
2015-02-21,14,11.1,55,102.19,
2015-02-21,15,11.7,53,102.17,
2015-02-21,16,11.8,54,102.17,
2015-02-21,17,11.3,51,102.15,
2015-02-21,18,10.4,52,102.17,
2015-02-21,19,9.4,56,102.20,
2015-02-21,20,8.2,62,102.22,
2015-02-21,21,8.0,68,102.26,
2015-02-21,22,8.2,60,102.32,
2015-02-21,23,8.2,57,102.38,
2015-02-21,24,7.7,59,102.37,
2015-02-22,01,7.8,58,102.42,
2015-02-22,02,8.0,54,102.47,
2015-02-22,03,6.8,59,102.45,
2015-02-22,04,3.9,71,102.44,
2015-02-22,05,6.1,63,102.41,
2015-02-22,06,6.2,63,102.42,
2015-02-22,07,5.4,63,102.40,
2015-02-22,08,5.0,67,102.40,
2015-02-22,09,5.3,69,102.40,
2015-02-22,10,7.1,66,102.40,
2015-02-22,11,8.0,60,102.36,
2015-02-22,12,8.8,56,102.36,
2015-02-22,13,8.9,59,102.33,
2015-02-22,14,9.0,55,102.28,
2015-02-22,15,9.0,63,102.23,
2015-02-22,16,9.5,50,102.23,
2015-02-22,17,9.3,48,102.22,
2015-02-22,18,8.3,54,102.19,
2015-02-22,19,6.7,65,102.20,
2015-02-22,20,4.4,69,102.22,
2015-02-22,21,3.6,75,102.19,
2015-02-22,22,3.2,79,102.19,
2015-02-22,23,3.1,91,102.20,
2015-02-22,24,4.2,86,102.21,
2015-02-23,01,3.2,87,102.19,
2015-02-23,02,2.5,85,102.18,
2015-02-23,03,2.7,81,102.21,
2015-02-23,04,4.1,80,102.24,
2015-02-23,05,1.2,89,102.25,
2015-02-23,06,0.2,94,102.25,
2015-02-23,07,1.5,96,102.23,
2015-02-23,08,2.1,96,102.26,
2015-02-23,09,3.4,92,102.30,
2015-02-23,10,6.8,78,102.33,
2015-02-23,11,7.8,71,102.33,
2015-02-23,12,8.8,67,102.33,
2015-02-23,13,9.9,58,102.29,
2015-02-23,14,10.1,53,102.26,
2015-02-23,15,11.0,49,102.24,
2015-02-23,16,10.2,60,102.22,
2015-02-23,17,10.0,59,102.18,
2015-02-23,18,8.7,66,102.12,
2015-02-23,19,6.7,77,102.11,
2015-02-23,20,5.0,87,102.12,
2015-02-23,21,4.3,92,102.12,
2015-02-23,22,3.7,93,102.16,
2015-02-23,23,2.8,96,102.20,
2015-02-23,24,3.0,97,102.18,
2015-02-24,01,2.2,98,102.19,
2015-02-24,02,3.0,98,102.15,
2015-02-24,03,3.4,97,102.13,
2015-02-24,04,3.0,98,102.14,
2015-02-24,05,2.7,98,102.10,
2015-02-24,06,1.4,98,102.03,
2015-02-24,07,1.5,99,102.02,
2015-02-24,08,1.0,99,102.02,
2015-02-24,09,1.8,99,102.06,
2015-02-24,10,6.7,98,102.05,
2015-02-24,11,8.2,83,102.02,
2015-02-24,12,7.8,80,102.04,
2015-02-24,13,8.6,77,102.02,
2015-02-24,14,9.9,67,101.99,
2015-02-24,15,9.7,68,101.94,
2015-02-24,16,9.5,69,101.95,
2015-02-24,17,9.4,69,101.93,
2015-02-24,18,8.3,73,101.92,
2015-02-24,19,6.0,85,101.92,
2015-02-24,20,6.5,93,101.97,
2015-02-24,21,6.1,91,102.00,
2015-02-24,22,6.5,92,102.02,
2015-02-24,23,6.6,96,102.05,
2015-02-24,24,4.4,95,102.05,
2015-02-25,01,4.6,97,102.08,
2015-02-25,02,4.2,98,102.10,
2015-02-25,03,5.4,98,102.15,
2015-02-25,04,5.2,94,102.19,
2015-02-25,05,3.5,95,102.18,
2015-02-25,06,5.2,94,102.23,
2015-02-25,07,5.5,93,102.20,
2015-02-25,08,5.9,93,102.20,
2015-02-25,09,6.4,93,102.24,
2015-02-25,10,6.9,91,102.20,
2015-02-25,11,7.4,90,102.20,
2015-02-25,12,7.4,90,102.20,
2015-02-25,13,8.5,87,102.14,
2015-02-25,14,8.1,90,102.07,
2015-02-25,15,7.9,92,102.06,
2015-02-25,16,8.0,93,102.00,
2015-02-25,17,7.8,96,101.96,
2015-02-25,18,7.8,96,101.91,
2015-02-25,19,7.7,96,101.84,
2015-02-25,20,7.7,96,101.80,
2015-02-25,21,7.4,96,101.78,
2015-02-25,22,6.6,97,101.76,
2015-02-25,23,7.1,98,101.73,
2015-02-25,24,7.3,98,101.71,
2015-02-26,01,7.4,97,101.70,
2015-02-26,02,7.4,97,101.66,
2015-02-26,03,7.4,97,101.66,
2015-02-26,04,7.3,97,101.63,
2015-02-26,05,7.1,97,101.56,
2015-02-26,06,7.0,98,101.51,
2015-02-26,07,7.0,98,101.48,
2015-02-26,08,7.0,98,101.42,
2015-02-26,09,7.3,98,101.44,
2015-02-26,10,7.9,96,101.42,
2015-02-26,11,8.1,92,101.36,
2015-02-26,12,9.1,90,101.31,
2015-02-26,13,9.1,87,101.25,
2015-02-26,14,9.6,85,101.14,
2015-02-26,15,9.5,88,101.06,
2015-02-26,16,9.2,87,100.97,
2015-02-26,17,9.1,86,100.88,
2015-02-26,18,8.9,86,100.77,
2015-02-26,19,8.4,89,100.68,
2015-02-26,20,7.9,95,100.60,
2015-02-26,21,7.7,96,100.52,
2015-02-26,22,7.6,97,100.44,
2015-02-26,23,7.4,97,100.34,
2015-02-26,24,7.4,97,100.26,
2015-02-27,01,7.3,97,100.20,
2015-02-27,02,7.3,98,100.16,
2015-02-27,03,6.9,98,100.13,
2015-02-27,04,6.8,98,100.09,
2015-02-27,05,6.7,97,100.07,
2015-02-27,06,6.7,97,100.07,
2015-02-27,07,6.7,97,100.07,
2015-02-27,08,6.6,97,100.04,
2015-02-27,09,6.5,96,100.10,
2015-02-27,10,6.7,94,100.14,
2015-02-27,11,7.0,94,100.18,
2015-02-27,12,7.1,93,100.24,
2015-02-27,13,7.3,91,100.26,
2015-02-27,14,7.9,84,100.24,
2015-02-27,15,8.2,82,100.24,
2015-02-27,16,8.7,77,100.31,
2015-02-27,17,9.0,73,100.33,
2015-02-27,18,8.6,80,100.37,
2015-02-27,19,8.7,75,100.43,
2015-02-27,20,9.2,66,100.51,
2015-02-27,21,9.5,51,100.58,
2015-02-27,22,9.5,45,100.69,
2015-02-27,23,9.1,43,100.78,
2015-02-27,24,8.9,43,100.87,
2015-02-28,01,8.6,41,100.96,
2015-02-28,02,8.1,42,101.08,
2015-02-28,03,7.9,47,101.18,
2015-02-28,04,8.0,40,101.17,
2015-02-28,05,8.0,42,101.16,
2015-02-28,06,7.4,42,101.33,
2015-02-28,07,5.8,53,101.38,
2015-02-28,08,6.0,53,101.44,
2015-02-28,09,6.1,64,101.51,
2015-02-28,10,7.9,48,101.59,
